model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,TBK1_HUMAN_1_303_0,100,1.0,1.0,0.5584515334900552,7.115289177812308,0.09714369999999993,1.0,0.86,0.99,-7.181,-6.683829999999998,-7.2305,-6.77507,0.29,0.0,1.0,1056.6806700450447,0.06252951848981829,100,0.76,0.8354587755295225,0.68,,-7.946,-7.963,,0.0,0.0
own,PAK4_HUMAN_291_591_ATP_0,100,1.0,1.0,0.7706927171826972,7.446898554012128,-0.051895800000000006,1.0,1.0,1.0,-7.356,-7.34894,-7.6615,-7.63609,0.99,0.0,1.0,283.31706146287655,0.11879968701095463,100,0.04,0.2078868915145864,0.04,,-7.77,-7.668,,0.0,0.0
own,LAT_MYCTU_1_449_0,100,1.0,1.0,0.5452167581242381,6.2842579478786975,0.036667699999999866,1.0,0.98,0.99,-6.5635,-6.63259,-6.6690000000000005,-6.557379999999998,0.74,0.0,1.0,247.23749398575902,0.1017603714510158,100,0.28,0.5067674197352037,0.15,,-6.276,-6.186,,0.0,0.0
own,HMD_METJA_1_358_0,100,1.0,1.0,0.2756493718605128,6.952046594563269,-1.2082793,0.7,0.0,0.84,-8.7765,-8.65836,-8.668,-8.52246,0.35,0.0,1.0,962.7893101684135,0.10134413639157051,100,0.97,0.7125526950948751,0.93,,-9.087,-9.415,,0.0,0.0
own,EXG1_CANAL_41_438_0,100,1.0,1.0,0.48113785401311715,6.140361825837606,-0.6914214999999999,1.0,1.0,0.82,,,,,0.95,0.0,1.0,160.94956233871346,0.029657346960585015,100,0.12,0.2588854030066131,0.12,,,,,0.0,0.0
own,CHIA_SERMA_19_563_0,100,1.0,1.0,0.4066932356401932,7.629219454281636,0.16181249999999994,1.0,1.0,1.0,,,,,0.99,0.0,1.0,102.16245368665615,0.07575737639553429,100,0.09,0.4249326526760151,0.06,,,,,0.0,0.0
own,QPCT_HUMAN_33_361_0,100,1.0,1.0,0.4656116985436459,6.660479427080498,-1.0794617000000002,1.0,1.0,0.99,-4.1690000000000005,-4.27769,-4.4815000000000005,-4.558929999999999,0.7,0.0,1.0,179.41164114616748,0.026010174549195377,100,0.28,0.7211380060039596,0.13,,-5.434,-5.419,,0.0,0.0
own,DYRK2_HUMAN_145_550_0,100,1.0,1.0,0.5588468026013063,7.037230894641868,2.0530942,1.0,0.99,0.99,-8.800999999999998,-8.81532,-8.927,-9.012599999999999,0.82,0.0,1.0,335.29152731486084,0.08760039090235655,100,0.31,0.5178600727937286,0.21,,-8.83,-8.824,,0.0,0.0
own,CCPR_YEAST_69_361_0,100,1.0,1.0,0.5652839867075956,6.481991119985671,0.11427969999999982,0.99,0.44,0.96,-6.211,-6.42728,-6.42,-6.562610000000001,0.5252525252525253,0.0,1.0,441.3817258679572,0.03112973933199492,100,0.8,0.82162429171838,0.6,,-4.53,-4.526,,0.0,0.0
own,ACE_HUMAN_650_1230_0,100,1.0,1.0,0.48215273394187996,5.231525210022759,-0.7734009000000002,1.0,1.0,1.0,-3.5195,-3.5243900000000004,-4.117,-4.128620000000001,1.0,0.0,1.0,84.4292531617312,0.10714285714285715,100,0.02,0.09888888888888892,0.01,,-4.487,-4.446,,0.0,0.0
