model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,IPMK_HUMAN_49_416_0,100,1.0,1.0,0.478653142565504,6.981996751851269,0.12050839999999984,0.99,0.0,0.97,,,0.11,0.0,1.0,1103.179302051796,0.11150899433735298,100,0.82,0.5949711915638571,0.5,,,,,0.0,0.0
own,BAZ2A_HUMAN_1795_1898_0,100,1.0,1.0,0.5156035785332516,6.941257629792039,0.13586739999999994,1.0,0.99,0.98,-3.9425,-3.7319599999999995,0.18181818181818182,0.0,1.0,863.5870697849243,0.06020763754666221,100,0.94,0.90325436715198,0.68,,-4.114,,,0.0,0.0
own,CHOD_BREST_46_552_0,100,1.0,1.0,0.668373684799844,6.475314749770185,-0.23897349999999995,1.0,0.81,1.0,-4.71,-3.8284800000000003,0.38,0.74,0.66,608.9804923922242,0.048310703414022445,100,0.63,0.794078715925064,0.41,,-9.593,,,0.0,0.0
own,PHP_SULSO_1_314_0,100,1.0,1.0,0.41842223546564106,6.6991049686413495,-0.04131990000000002,1.0,1.0,1.0,,,0.79,0.03,0.97,422.67806117496946,0.0412426737386069,100,0.24,0.2892814538801378,0.01,,,,,0.0,0.0
own,MURA_ECOLI_1_419_catalytic_0,100,1.0,1.0,0.5292671976888704,6.333314415254426,-0.9317036000000001,1.0,0.05,0.94,-6.191,-5.982679999999999,0.08163265306122448,0.02,0.98,1397.1098213941023,0.09428077444399058,100,0.82,0.75050405480823,0.78,,-6.997,,,0.0,0.0
own,SIR3_HUMAN_117_398_0,100,1.0,1.0,0.5272735200771185,7.101265202230256,0.35459640000000014,1.0,0.86,0.98,,,0.020833333333333332,0.42,0.75,1791.9698443513075,0.05565593739831712,100,1.0,0.9009591663275143,0.98,,,,,0.0,0.0
own,NOS1_HUMAN_302_723_0__3tym_A_rec,100,1.0,1.0,0.48642162295783714,7.02355341585111,0.7165410000000001,1.0,0.68,0.97,-4.2475000000000005,-3.44144,0.15306122448979592,0.38,0.86,1354.0931909538447,0.024158935261570667,100,0.96,0.8488826481879246,0.74,,-6.362,,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,1.0,1.0,0.5403738054993501,7.2028564802575135,0.37973910000000005,1.0,0.88,0.95,-5.2135,-5.037589999999999,0.02040816326530612,0.15,0.95,1844.6909374688448,0.0663020570679683,100,0.99,0.8871066532833297,0.9696969696969697,,-5.798,,,0.0,0.0
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,1.0,1.0,0.45771313904166155,6.628014157791062,-0.3699087000000001,1.0,1.0,0.99,-2.9945,-2.957239999999999,0.31,0.0,1.0,422.75899519768734,0.01698771526167442,100,0.94,0.8877776586693001,0.43,,-3.024,,,0.0,0.0
own,SQHC_ALIAD_1_631_0,100,1.0,1.0,0.31239642490724623,7.021539342433844,-0.5116512,0.96,0.12,0.7,-6.8895,-3.5830100000000003,0.02040816326530612,2.38,0.37,2270.545533471136,0.06493151514407451,100,0.99,0.7954201128519751,0.71,,-11.36,,,0.0,0.0
own,GRK4_HUMAN_1_578_0,100,1.0,1.0,0.4809875809110071,7.00720849342316,0.37943639999999995,1.0,0.0,0.94,-6.1205,-6.09045,0.09090909090909091,0.0,1.0,1322.4502063857822,0.11491332790784645,100,0.84,0.5743502535560127,0.4,,-6.741,,,0.0,0.0
own,NEP_HUMAN_54_750_0,100,1.0,1.0,0.47698100308991526,6.956824302296785,-0.5915212,1.0,0.63,0.99,-6.804,-6.7763800000000005,0.12371134020618557,0.1,0.9,1218.1455409651971,0.059489788605488085,100,0.93,0.8386432124804275,0.54,,-8.689,,,0.0,0.0
own,KS6A3_HUMAN_41_357_0,100,1.0,1.0,0.46437922874322224,7.135038880631291,0.4550098999999998,1.0,0.0,0.95,-9.137,-8.891119999999999,0.08163265306122448,0.0,1.0,1319.5809999653009,0.12341582865467401,100,0.56,0.37868242630502835,0.17,,-8.532,,,0.0,0.0
own,PA2B8_DABRR_1_121_0,100,1.0,1.0,0.5235604065543331,6.8775199751826355,0.09949769999999997,1.0,0.66,0.97,-2.2305,-2.2305800000000007,0.08,0.04,0.99,1049.9039446243319,0.042505255707789444,100,0.97,0.8977270925700301,0.77,,-3.9,,,0.0,0.0
own,CAT_ECOLX_1_219_0,100,1.0,1.0,0.546249580821093,6.117030712441714,1.0133208999999999,1.0,1.0,1.0,-5.443,-5.32738,0.17,0.26,0.8,694.9205352425449,0.1572553457482465,100,0.24,0.28628000435850554,0.12,,-6.342,,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.5503388970705135,6.124555959980661,-0.08990750000000008,1.0,0.89,0.89,-4.9535,-4.743799999999999,0.13131313131313133,0.0,1.0,765.8191129866032,0.12211060333101977,100,0.41,0.4482053346727243,0.35,,-5.215,,,0.0,0.0
own,MCCF_ECOLX_1_344_0,100,1.0,1.0,0.3401360573976393,6.8455596170214355,-1.2727854,1.0,0.1,0.88,,,0.050505050505050504,0.74,0.73,1685.1577670713464,0.06750553774408476,100,1.0,0.8695547212423261,0.94,,,,,0.0,0.0
own,POL_FOAMV_861_1060_0,100,1.0,1.0,0.4584360334253275,7.042297942775832,0.3916506000000001,1.0,0.75,0.96,,,0.02040816326530612,0.29,0.74,1820.374660696076,0.04648845540396787,100,1.0,0.8966852366572388,0.9696969696969697,,,,,0.0,0.0
own,UPPS_ECOLI_1_253_0,100,1.0,1.0,0.6236545212224484,6.9723514239036755,0.7707446000000003,1.0,0.94,0.98,-6.013999999999999,-6.079559999999999,0.2755102040816326,0.02,0.98,515.9216008376061,0.03446144198719849,100,0.88,0.8738507573571677,0.77,,-7.711,,,0.0,0.0
own,IMA1_HUMAN_68_497_0,100,1.0,1.0,0.4095641902501037,6.17581706874892,-0.7564591000000002,1.0,0.85,0.94,,,0.16161616161616163,0.0,1.0,1116.9509868908635,0.017596999514968355,100,0.99,0.8802051659078104,0.6,,,,,0.0,0.0
own,DFPA_LOLVU_2_314_0,100,1.0,1.0,0.6344359820688877,7.309066217494856,0.8857466999999997,1.0,1.0,1.0,-5.9025,-5.65006,0.71,0.0,1.0,313.0430862304792,0.1180621897164353,100,0.15,0.21587417465492875,0.09,,-6.005,,,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,1.0,0.5550155363224447,7.03910666333133,-0.03960280000000017,1.0,0.99,1.0,,,0.24,0.08,0.95,797.6528604931176,0.08201505454661075,100,0.84,0.7902549868461962,0.68,,,,,0.0,0.0
own,M3K14_HUMAN_321_678_0,100,1.0,1.0,0.5505316426011779,7.0968665767965184,-0.04851220000000006,1.0,0.97,1.0,-6.9915,-6.531459999999999,0.19387755102040816,0.07,0.96,847.0013506106515,0.08130190830719661,100,0.69,0.7620529649772081,0.61,,-4.781,,,0.0,0.0
own,F16P1_HUMAN_1_338_0,100,1.0,1.0,0.476833156292277,6.852235093232347,-0.1213862000000001,1.0,0.76,0.97,-4.253,-4.071249999999999,0.10204081632653061,0.25,0.84,2030.1197793884533,0.05475817275719902,100,0.98,0.9006583949139119,0.78,,-7.793,,,0.0,0.0
