model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,LAT_MYCTU_1_449_0,100,1.0,1.0,0.5452167581242381,6.2842579478786975,0.036667699999999866,1.0,0.98,0.99,-4.657,-3.79775,-6.102,-6.110349999999999,-7.121,-7.175569999999999,0.67,0.46,0.88,190.56820918142935,0.1017603714510158,100,0.28,0.5067674197352037,0.15,,-6.276,-6.186,-6.682,0.0,0.0
own,GUX1_HYPJE_18_451_0,100,1.0,1.0,0.7164686955584207,7.582505549046151,1.2016449000000007,1.0,1.0,1.0,,,,,,,0.76,0.04,0.97,270.2524819177395,0.04702896200053491,100,0.24,0.36921001557387545,0.09,,,,,0.0,0.0
own,UPPS_ECOLI_1_253_0,100,1.0,1.0,0.6236545212224484,6.9723514239036755,0.7707446000000003,1.0,0.94,0.98,-4.849,-4.6390199999999995,-6.3285,-6.356370000000001,-8.1125,-7.993199999999999,0.48,0.19,0.85,292.1644964263611,0.03446144198719849,100,0.88,0.8738507573571677,0.77,,-7.711,-7.736,-7.979,0.01,0.01
own,ABL2_HUMAN_274_551_0,100,1.0,1.0,0.5586036214338354,7.262975915855101,1.5132736,1.0,0.98,1.0,-7.9295,-8.01764,-8.411999999999999,-8.566700000000003,-8.996500000000001,-9.127130000000001,0.9,0.0,1.0,507.8827516071235,0.08982609038967829,100,0.23,0.28694708548771486,0.12,,-8.209,-8.216,-8.614,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,1.0,1.0,0.5403738054993501,7.2028564802575135,0.37973910000000005,1.0,0.88,0.95,-1.275,0.11431000000000005,-4.599,-4.008109999999999,-9.073,-9.21676,0.06,1.4,0.47,1183.6898477088807,0.0663020570679683,100,0.99,0.8871066532833297,0.9696969696969697,,-5.798,-5.741,-8.509,0.0,0.0
own,PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,100,1.0,1.0,0.5050204712074521,5.920522323674432,-0.5685023000000001,1.0,1.0,0.97,-2.5435,-1.4529100000000001,-5.349,-5.018249999999999,-6.9085,-6.82933,0.79,0.96,0.47,185.93567719684165,0.0975311133895961,100,0.55,0.7790610945233843,0.4,,-4.835,-4.8,-4.976,0.0,0.0
own,AROE_THET8_1_263_0,100,1.0,1.0,0.5007384290702709,5.914796423176348,-0.5625701000000001,1.0,0.97,0.94,-4.3325,-2.7970699999999993,-5.1215,-5.05356,-6.314,-6.24536,0.79,0.72,0.84,201.8043181410779,0.08369482250617781,100,0.55,0.7785576149573162,0.39,,-5.533,-5.587,-6.263,0.0,0.0
own,CDK6_HUMAN_1_312_0__2f2c_B_rec,100,1.0,1.0,0.6563759740400762,6.325451086038791,0.46724589999999977,1.0,1.0,0.19,-7.593999999999999,-7.53744,-7.8825,-7.866429999999999,-8.9915,-8.97332,0.57,0.15,0.85,157.61712266326433,0.07494337769721066,100,0.49,0.6456872038011827,0.49,,-7.547,-7.523,-8.789,0.0,0.0
own,NEP_HUMAN_54_750_0,100,1.0,1.0,0.43147824497653997,7.121232748336037,-0.6025839,1.0,0.44,1.0,-3.9705000000000004,-3.71817,-6.2219999999999995,-6.21031,-8.5135,-8.62289,0.24,1.28,0.35,944.0266410036932,0.06081766303232014,100,0.96,0.8165825764337877,0.66,,-8.689,-8.651,-9.133,0.0,0.0
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,1.0,1.0,0.4985644221610498,6.797745136819008,-0.32020170000000014,1.0,1.0,0.99,-2.0995,-1.9509199999999998,-3.9109999999999996,-3.99821,-6.395,-6.594629999999999,0.41,0.34,0.73,408.0844052493375,0.017758557276550797,100,1.0,0.889595567099319,0.76,,-3.024,-3.087,-3.746,0.0,0.0
own,FKB1A_HUMAN_2_108_0,100,1.0,1.0,0.2411730391281863,7.317103810985467,0.23295199999999988,1.0,0.11,1.0,-3.8445,-3.61043,-5.3309999999999995,-5.332779999999999,-7.311999999999999,-7.338939999999999,0.08,0.87,0.34,1298.5707484861946,0.05790250628876398,100,0.82,0.5945284368162966,0.77,,-7.352,-7.347,-7.441,0.0,0.0
own,RG1_RAUSE_1_513_0,100,1.0,1.0,0.3913299225178911,6.742511435584314,-0.5063105,1.0,0.28,0.8,-3.8205,-3.5096122448979594,-6.3155,-6.200877551020408,-8.421,-8.414765306122447,0.17,0.9,0.49,1599.9286047001337,0.06328020189130763,100,0.94,0.8623203409565541,0.83,,-8.156,-8.283,-9.306,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.5547927254970756,6.133189566745005,-0.059051400000000115,1.0,0.89,0.9,-4.3125,-4.14344,-5.327500000000001,-5.20371,-6.809,-6.79477,0.77,0.08,0.92,422.22174904928795,0.1236039424960007,100,0.38,0.4174874765505592,0.33,,-5.215,-5.254,-6.608,0.0,0.0
own,IDHP_HUMAN_40_452_0,100,1.0,1.0,0.4577825459574829,7.167903759844676,0.7466331000000003,1.0,0.67,0.96,,,,,,,0.08,5.77,0.15,1829.554234811611,0.04456378760125472,100,1.0,0.8975936221588235,0.97,,,,,0.0,0.0
own,CHIB_SERMA_1_499_0__1h0i_A_rec,100,1.0,1.0,0.480464254186684,6.6845409420226245,-0.5553400000000001,1.0,0.98,0.99,,,,,,,0.21,2.02,0.27,624.5833995536127,0.04094651754938042,100,0.98,0.8929071429715362,0.85,,,,,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,1.0,0.5547345277724463,7.062890932697119,-0.08370300000000017,1.0,0.99,1.0,,,,,,,0.52,0.25,0.81,471.3875604373133,0.08518647667860403,100,0.82,0.7808941951409334,0.75,,,,,0.0,0.0
