model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,ABL2_HUMAN_274_551_0,100,0.97,1.0,0.11631829836319721,6.217547823162831,-0.7362752577319541,0.0,0.9690721649484536,1.0,-7.7195,-7.683170000000001,0.8865979381443299,0.0,1.0,1167.0995856697084,0.1413526201097517,97,0.9381443298969072,0.2240062064303957,0.09278350515463918,,-8.209,,,0.0,0.0
own,AROE_THET8_1_263_0,100,1.0,0.99,0.3014150328590727,4.02565559933531,-2.1014338999999995,1.0,0.97,1.0,-4.7015,-4.50928,0.98,0.12,0.95,342.9481390481717,0.12371520106635649,100,0.23,0.5106309146983445,0.09,,-5.533,,,0.0,0.0
own,BAZ2A_HUMAN_1795_1898_0,100,0.99,0.8686868686868687,0.4826686089300803,5.8651795180882225,0.5607646464646466,1.0,0.98989898989899,1.0,-3.242,-3.1439900000000005,0.25510204081632654,0.01,0.99,1005.953543332364,0.05036787447460289,99,0.98989898989899,0.9368679133437539,0.7171717171717171,,-4.114,,,0.0,0.0
own,BTRN_BACCI_2_250_0,100,0.99,0.494949494949495,0.1971358281791727,5.937495303995142,-4.0397377777777725,0.1717171717171717,0.0707070707070707,1.0,-3.585,-3.21177,0.696969696969697,0.89,0.46,1080.7647845699737,0.19530652091319706,99,0.8787878787878788,0.5805556540450209,0.3333333333333333,,-8.326,,,0.0,0.0
own,CDK6_HUMAN_1_312_0__2f2c_B_rec,100,0.99,0.98989898989899,0.4357733683085751,4.610735317637564,-0.800286363636364,1.0,1.0,1.0,-7.5295,-7.41435,0.5959595959595959,0.06,0.94,784.8980535052543,0.03165613752413957,99,0.9292929292929293,0.061391533436671364,0.030303030303030304,,-7.547,,,0.0,0.0
own,CHIB_SERMA_1_499_0__1h0i_A_rec,100,0.92,0.9239130434782609,0.4333084981326773,5.326675680894235,-1.0484605434782603,0.9891304347826086,0.9782608695652174,1.0,,,0.37362637362637363,1.69,0.28,659.748384423536,0.09722272465682967,92,0.9456521739130435,0.8822739348503629,0.6739130434782609,,,,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,0.75,0.35954656782374544,4.988850685240624,-2.0450139999999974,0.9,0.45,0.99,-3.4935,-3.21953,0.61,0.22,0.8,678.9200284195413,0.20387069327867727,100,0.77,0.7929323220701157,0.43,,-5.215,,,0.0,0.0
own,DHAK_ECOLI_1_356_0,100,1.0,0.9,0.37818215173003616,3.323512175248707,-1.2477470000000002,1.0,1.0,1.0,-1.7825,-1.2009900000000002,0.64,0.38,0.94,221.61876230287663,0.14879933369004575,100,0.34,0.7083521870731773,0.15,,-2.459,,,0.0,0.0
own,DYRK2_HUMAN_145_550_0,100,0.96,0.9166666666666666,0.3821054132893702,6.166402272733639,0.28156489583333477,1.0,1.0,0.9895833333333334,-7.7255,-7.07108,0.7553191489361702,0.04,0.96,1194.3671220075237,0.07968155365634964,96,0.9895833333333334,0.6817823907612529,0.2916666666666667,,-8.83,,,0.0,0.0
own,FKB1A_HUMAN_2_108_0,100,0.99,0.5757575757575758,0.30728061278603763,6.145574892912951,2.356227676767678,0.8787878787878788,0.29292929292929293,1.0,-2.6390000000000002,-2.67932,0.17346938775510204,0.93,0.35,2092.1015549952003,0.11569703422569357,99,0.9595959595959596,0.8183962277170579,0.797979797979798,,-7.352,,,0.0,0.0
own,GUX1_HYPJE_18_451_0,100,1.0,0.98,0.7673337064146214,3.6921893235444605,2.6105690000000004,1.0,0.99,1.0,,,0.79,0.03,0.98,530.428427464821,0.316894301565301,100,0.33,0.1637023835150797,0.1,,,,,0.0,0.0
