model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,UPPS_ECOLI_1_253_0,100,1.0,1.0,0.4833647982533638,6.86839321633796,0.4733030999999998,1.0,0.87,0.97,-3.3375,-3.0371099999999998,-4.750500000000001,-4.95271,-6.4125,-6.61474,0.19,0.44,0.73,904.6981370006934,0.03920139782755558,100,1.0,0.8924024130924781,0.68,,-7.711,-7.736,-7.979,0.0,0.0
own,DYRK2_HUMAN_145_550_0,100,1.0,1.0,0.5592407783325195,7.1174261493242135,1.6132997999999998,1.0,1.0,1.0,-7.762499999999999,-7.59604,-8.418,-8.374600000000001,-9.362,-9.291409999999999,0.62,0.1,0.91,491.45385590871877,0.0744049735778915,100,0.69,0.5943932697654397,0.43,,-8.83,-8.824,-9.245,0.0,0.0
own,ABL2_HUMAN_274_551_0,100,1.0,1.0,0.5876285011237058,7.02684656046385,1.0201668999999998,1.0,0.93,0.96,-7.596,-7.3886400000000005,-8.076,-7.83862,-8.5045,-8.405220000000002,0.27,0.03,0.97,762.8501774359383,0.08534009915462587,100,0.79,0.6965927260421857,0.59,,-8.209,-8.216,-8.614,0.0,0.0
own,BAZ2A_HUMAN_1795_1898_0,100,1.0,1.0,0.430076508500553,7.105570704897831,-0.05199990000000008,1.0,0.99,0.99,-2.81,-2.75708,-3.5214999999999996,-3.52436,-5.6875,-5.83949,0.04,0.05,0.96,1696.0734972020628,0.044915872115485735,100,1.0,0.9072752022645785,0.69,,-4.114,-4.138,-5.463,0.0,0.0
own,DHAK_ECOLI_1_356_0,100,1.0,1.0,0.44355105425940167,6.8595053278903535,0.5415312999999999,1.0,0.98,0.99,-0.1785,5.620269999999998,-2.0585,-1.42204,-4.2775,-4.42265,0.11,2.27,0.62,1269.3977094080562,0.04584469215090223,100,1.0,0.917010319193544,0.59,,-2.459,-2.478,-3.463,0.0,0.0
own,NEP_HUMAN_54_750_0,100,1.0,1.0,0.4708342832342365,6.994295575941695,-0.2402185,1.0,0.9,0.98,-3.4845,-2.9229100000000003,-5.4115,-5.291459999999998,-7.23,-7.22312,0.14,0.86,0.53,810.2206362137952,0.04697320526806248,100,1.0,0.8883270971607885,0.73,,-8.689,-8.651,-9.133,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,1.0,0.5321740663149364,6.9510387222519485,-0.20064650000000014,1.0,1.0,1.0,,,,,,,0.5,0.68,0.33,402.3562584291231,0.07827777722067453,100,0.69,0.7524219176737887,0.45,,,,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.4671561389389515,6.331580653339808,-0.43663810000000014,1.0,0.9,0.9,-2.8449999999999998,-2.4998400000000003,-3.3845,-3.3380300000000007,-5.221500000000001,-5.34308,0.29292929292929293,0.06,0.94,602.2853256109864,0.07481968467701272,100,0.97,0.8712068692068135,0.56,,-5.215,-5.254,-6.608,0.0,0.0
own,BTRN_BACCI_2_250_0,100,1.0,1.0,0.5790987395521557,7.058408756578151,-0.20037710000000028,1.0,0.33,0.98,-5.7765,-5.32178,-7.361000000000001,-7.319219999999999,-8.665,-8.576179999999999,0.43,0.37,0.74,657.1284619822487,0.08496679225130153,100,0.77,0.6222452399204861,0.35,,-8.326,-8.494,-8.763,0.0,0.0
own,FKB1A_HUMAN_2_108_0,100,1.0,1.0,0.4370658184097882,7.275985967056446,0.27896719999999986,1.0,0.69,0.99,-2.0635000000000003,-1.68086,-3.5735,-3.6296299999999997,-6.4135,-6.40187,0.03,0.61,0.63,1182.843178444454,0.04276109803162345,100,1.0,0.8860127583031657,0.74,,-7.352,-7.347,-7.441,0.0,0.0
own,GUX1_HYPJE_18_451_0,100,1.0,1.0,0.586010037835652,7.225275911950226,0.7346699,1.0,0.99,1.0,,,,,,,0.6,0.15,0.86,484.0503942560167,0.0455107972918072,100,0.88,0.6942468664794681,0.36,,,,,0.0,0.0
own,CHIB_SERMA_1_499_0__1h0i_A_rec,100,1.0,1.0,0.47207584161539357,6.9851152959323555,-0.0772829000000001,1.0,0.98,0.98,,,,,,,0.11,1.22,0.4,738.913972909871,0.040568796321224856,100,1.0,0.8980380893432678,0.74,,,,,0.0,0.0
own,LAT_MYCTU_1_449_0,100,1.0,1.0,0.5033114342703463,6.642186055493246,0.41575419999999985,1.0,0.88,0.99,-4.2035,-2.5700800000000004,-5.608499999999999,-5.48792,-6.7425,-6.823110000000002,0.49,1.02,0.66,390.8329836493243,0.06809623339965723,100,0.78,0.750748303726327,0.38,,-6.276,-6.186,-6.682,0.0,0.0
own,IDHP_HUMAN_40_452_0,100,1.0,1.0,0.47404264306425176,7.146554742847391,0.3810679999999999,1.0,0.91,0.97,,,,,,,0.09,2.55,0.27,1249.6340663735507,0.03923759606954389,100,1.0,0.9006437754918781,0.8,,,,,0.0,0.0
own,MCCF_ECOLX_1_344_0,100,1.0,1.0,0.40514989978325877,6.9170724239476264,-0.24400240000000004,1.0,0.91,0.97,,,,,,,0.13,0.33,0.74,1110.6489751646754,0.04914345779971544,100,1.0,0.9004198107152296,0.67,,,,,0.0,0.0
