model,n_targets,validity,connected,pb_valid_rate,clash_free_rate,qed_mean,sa_mean,lipinski_frac,vina_score_mean,vina_min_mean,vina_dock_mean,div_uniqueness,div_scaffold_diversity,tanimoto_ref_mean,hit_rate,hit_scaffold_unique_rate
own,25,1.0,1.0,0.2988,0.5672,0.4514106689390222,6.846251217804663,0.9964,-1.0540034818775994,-5.585244866310161,-8.25034468805704,0.7972,0.6284,0.07078403662218068,0.0004,0.0004
