model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,LAT_MYCTU_1_449_0,100,1.0,1.0,0.49835608385736757,6.507213203633085,0.2252325999999999,1.0,0.88,0.99,-6.38,-4.312916666666667,0.6,0.94,0.74,371.1926793376348,0.09253405947736795,100,0.54,0.6550178109102177,0.3,,-6.276,,,0.0,0.0
own,GUX1_HYPJE_18_451_0,100,1.0,1.0,0.6819430014256044,7.3821278374545125,1.0450449000000004,1.0,0.96,0.98,,,0.12,0.0,1.0,681.0141982342719,0.046472644577665874,100,0.84,0.6621358152040354,0.47,,,,,0.0,0.0
own,UPPS_ECOLI_1_253_0,100,1.0,1.0,0.6180812893142918,6.916263037275643,0.9058093000000003,1.0,0.93,0.98,-6.8125,-6.6764,0.336734693877551,0.01,0.99,455.2076917844924,0.03020794827487383,100,0.8,0.8591079181379265,0.76,,-7.711,,,0.0,0.0
own,ABL2_HUMAN_274_551_0,100,1.0,1.0,0.5586036214338354,7.262975915855101,1.5132736,1.0,0.98,1.0,-8.4035,-8.38644,0.51,0.0,1.0,663.2070628733276,0.08982609038967829,100,0.23,0.28694708548771486,0.12,,-8.209,,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,1.0,1.0,0.5420380294874022,7.160816591948722,0.38932900000000004,1.0,0.87,0.95,-5.5525,-5.322720000000001,0.03225806451612903,0.07,0.94,1605.9548023009995,0.0675000112175467,100,0.99,0.8857380936001489,0.9696969696969697,,-5.798,,,0.0,0.0
own,PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,100,1.0,1.0,0.4704415980663446,6.41698407446287,-0.03745059999999999,1.0,0.96,0.98,-5.3215,-5.1397699999999995,0.22105263157894736,0.12,0.89,894.1232420288561,0.0654831193396862,100,0.81,0.8881664087520691,0.7,,-4.835,,,0.0,0.0
own,AROE_THET8_1_263_0,100,1.0,1.0,0.4370332925494569,6.409893542641808,-0.2718840000000001,1.0,0.86,0.93,-4.2780000000000005,-2.38104,0.1414141414141414,1.07,0.73,954.5938435320396,0.06409313984254808,100,1.0,0.8865058751847856,0.78,,-5.533,,,0.0,0.0
own,CDK6_HUMAN_1_312_0__2f2c_B_rec,100,1.0,1.0,0.6563759740400762,6.325451086038791,0.46724589999999977,1.0,1.0,0.19,-8.045,-8.080880000000002,0.81,0.0,1.0,317.24630085826846,0.07494337769721066,100,0.49,0.6456872038011827,0.49,,-7.547,,,0.0,0.0
own,NEP_HUMAN_54_750_0,100,1.0,1.0,0.39393412095914065,7.186210678302843,-0.5130468000000001,1.0,0.39,1.0,-6.807499999999999,-6.838660000000001,0.01020408163265306,0.08,0.92,1658.0484397734144,0.06074814862874059,100,1.0,0.8241837083984601,0.73,,-8.689,,,0.0,0.0
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,1.0,1.0,0.4741757253285806,6.829365432772603,-0.26105950000000006,1.0,0.96,0.97,-3.5815,-3.43404,0.13541666666666666,0.13,0.89,970.1923070365063,0.019439336864951026,100,1.0,0.8976457150963173,0.78,,-3.024,,,0.0,0.0
own,FKB1A_HUMAN_2_108_0,100,1.0,1.0,0.2157054171510849,7.379605500027238,0.32135799999999987,0.98,0.09,1.0,-5.1715,-5.14041,0.05102040816326531,0.03,0.97,1761.661211500955,0.05874285583916853,100,0.89,0.668956514855173,0.85,,-7.352,,,0.0,0.0
own,RG1_RAUSE_1_513_0,100,1.0,1.0,0.3398449208746505,6.844038040180602,-0.5039007999999999,0.98,0.21,0.79,-5.964,-5.9576969696969675,0.11224489795918367,0.08,0.94,2313.554047445709,0.06690487251870288,100,0.96,0.8601131898937561,0.85,,-8.156,,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.5498746644607982,6.1647610797898995,-0.02363360000000011,1.0,0.9,0.91,-4.688000000000001,-4.55316,0.21212121212121213,0.0,1.0,741.282823247868,0.12516944088649912,100,0.35,0.3937391184883632,0.3,,-5.215,,,0.0,0.0
own,IDHP_HUMAN_40_452_0,100,1.0,1.0,0.4338536216839561,7.2445798036076505,0.8184568000000002,1.0,0.62,0.97,,,0.020618556701030927,4.21,0.36,2329.9975534909336,0.04585465016947242,100,1.0,0.895766647647066,0.99,,,,,0.0,0.0
