model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,PHP_SULSO_1_314_0,100,1.0,1.0,0.437479535675521,6.80629644456384,0.10377829999999992,1.0,0.92,1.0,,,,,0.81,0.0,1.0,386.0240515957614,0.035789490056746545,100,0.45,0.5979009401972705,0.15,,,,,0.0,0.0
own,CHIA_SERMA_19_563_0,100,1.0,1.0,0.4066932356401932,7.629219454281636,0.16181249999999994,1.0,1.0,1.0,,,,,0.97,0.0,1.0,105.8593117123836,0.07575737639553429,100,0.09,0.4249326526760151,0.06,,,,,0.0,0.0
own,SDIA_ECOLI_1_171_0,100,1.0,1.0,0.513802502276887,6.779382042719081,-0.8079539999999998,1.0,0.94,0.99,-7.5255,-7.704289999999999,-7.324999999999999,-7.63316,0.3402061855670103,0.0,1.0,679.749374413824,0.05137062784115767,100,0.94,0.8102788271500437,0.68,,-5.641,-5.766,,0.0,0.0
own,SQHC_ALIAD_1_631_0,100,1.0,1.0,0.31239642490724623,7.021539342433844,-0.5116512,0.96,0.12,0.7,-11.096499999999999,-10.72097,-10.9605,-10.39723,0.010101010101010102,0.0,1.0,3275.269550189455,0.06493151514407451,100,0.99,0.7954201128519751,0.71,,-11.36,-11.395,,0.0,0.0
own,PYRD_TRYCC_2_314_catalytic_0__3w83_B_rec,100,1.0,1.0,0.5204071376104171,6.656847763902507,-0.09784180000000008,1.0,1.0,1.0,-4.564500000000001,-4.55832,-4.8785,-4.87545,0.77,0.0,1.0,183.01588114411618,0.03153587518587451,100,0.42,0.7342090142679294,0.38,,-2.969,-3.129,,0.0,0.0
own,LMBL1_HUMAN_198_526_0__2pqw_A_rec,100,1.0,1.0,0.49734235041377944,6.803930649577052,-1.1325036999999996,1.0,0.8,1.0,-5.204000000000001,-5.16066,-5.1465,-5.20577,0.25252525252525254,0.0,1.0,716.7400408518447,0.05248480051098384,100,0.97,0.8672544546484323,0.71,,-3.697,-3.697,,0.0,0.0
own,NPD_THEMA_1_246_0,100,1.0,1.0,0.5612017023420509,6.439295312665012,-0.6920498,1.0,0.71,0.9,,,,,0.20202020202020202,0.0,1.0,1071.486856890071,0.04704243646846274,100,0.86,0.8401043000107404,0.76,,,,,0.0,0.0
own,POL_FOAMV_861_1060_0,100,1.0,1.0,0.4194321487978793,7.104346642000382,0.4920557000000002,1.0,0.57,0.97,,,,,0.04040404040404041,0.0,1.0,1609.3024783302135,0.04936080517563059,100,1.0,0.8912191954824418,1.0,,,,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1dxo_C_rec,100,1.0,1.0,0.4163998432316292,6.565103969972157,-0.6238130000000001,1.0,0.38,0.91,-1.988,-2.0474099999999997,-2.9545000000000003,-3.0499699999999996,0.10101010101010101,0.0,1.0,1108.3742047452577,0.04866289979854552,100,1.0,0.8727442061840183,0.72,,-3.341,-3.251,,0.0,0.0
own,NQO1_HUMAN_2_274_0__1gg5_A_rec,100,1.0,1.0,0.5403738054993501,7.2028564802575135,0.37973910000000005,1.0,0.88,0.95,-6.9155,-6.84458,-6.7059999999999995,-6.75611,0.041237113402061855,0.02,0.99,1389.51879310796,0.0663020570679683,100,0.99,0.8871066532833297,0.9696969696969697,,-5.798,-5.741,,0.0,0.0
own,SIR3_HUMAN_117_398_0,100,1.0,1.0,0.5053707944778136,7.179254673913813,0.3865212000000001,1.0,0.82,0.97,,,,,0.10101010101010101,0.0,1.0,1371.36322703927,0.056126227903300435,100,1.0,0.9010433432820232,0.98,,,,,0.0,0.0
own,GSTP1_HUMAN_2_210_0,100,1.0,1.0,0.6980457123767377,6.401353002965859,1.0817412999999998,1.0,0.68,0.35,-6.253,-6.260489999999999,-7.4475,-7.398570000000002,0.74,0.0,1.0,187.43537047751897,0.10909514560407586,100,0.07,0.14124636663609913,0.07,,-7.102,-7.094,,0.0,0.0
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,1.0,1.0,0.4985644221610498,6.797745136819008,-0.32020170000000014,1.0,1.0,0.99,-4.022,-4.07367,-4.202500000000001,-4.2372,0.3939393939393939,0.0,1.0,456.9782615191379,0.017758557276550797,100,1.0,0.889595567099319,0.76,,-3.024,-3.087,,0.0,0.0
own,RG1_RAUSE_1_513_0,100,1.0,1.0,0.3913299225178911,6.742511435584314,-0.5063105,1.0,0.28,0.8,-7.1195,-7.082561224489795,-7.4125,-7.32304081632653,0.13,0.0,1.0,2254.0991416956313,0.06328020189130763,100,0.94,0.8623203409565541,0.83,,-8.156,-8.283,,0.0,0.0
own,TBK1_HUMAN_1_303_0,100,1.0,1.0,0.5584515334900552,7.115289177812308,0.09714369999999993,1.0,0.86,0.99,-7.18,-6.633919999999998,-7.231,-6.802450000000001,0.2653061224489796,0.0,1.0,1085.3246820508875,0.06252951848981829,100,0.76,0.8354587755295225,0.68,,-7.946,-7.963,,0.0,0.0
own,PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,100,1.0,1.0,0.5050204712074521,5.920522323674432,-0.5685023000000001,1.0,1.0,0.97,-5.587999999999999,-5.61125,-5.883,-5.872179999999999,0.73,0.0,1.0,312.3838823335667,0.0975311133895961,100,0.55,0.7790610945233843,0.4,,-4.835,-4.8,,0.0,0.0
own,BGAT_HUMAN_63_353_0,100,1.0,1.0,0.393770817726038,6.434792855738803,-1.3881191000000002,1.0,0.13,0.82,,,,,0.06,0.0,1.0,1196.5242470697979,0.0754676839330554,100,1.0,0.821629137650401,0.84,,,,,0.0,0.0
own,UPPS_ECOLI_1_253_0,100,1.0,1.0,0.6236545212224484,6.9723514239036755,0.7707446000000003,1.0,0.94,0.98,-6.532,-6.67202,-6.6465,-6.730029999999999,0.5555555555555556,0.0,1.0,316.3644185820532,0.03446144198719849,100,0.88,0.8738507573571677,0.77,,-7.711,-7.736,,0.0,0.0
own,BAPA_SPHXN_30_402_0,100,1.0,1.0,0.5174065861125201,7.056962417816989,0.04548279999999995,1.0,0.75,0.91,,,,,0.11458333333333333,0.07,0.98,1457.452553260298,0.04564038540357225,100,0.97,0.9034736158896208,0.88,,,,,0.0,0.0
own,ACE_HUMAN_650_1230_0,100,1.0,1.0,0.48215273394187996,5.231525210022759,-0.7734009000000002,1.0,1.0,1.0,-3.1215,-3.114820000000001,-4.0235,-4.04614,1.0,0.0,1.0,89.02294471284115,0.10714285714285715,100,0.02,0.09888888888888892,0.01,,-4.487,-4.446,,0.0,0.0
own,M3K14_HUMAN_321_678_0,100,1.0,1.0,0.5505316426011779,7.0968665767965184,-0.04851220000000006,1.0,0.97,1.0,-7.8865,-7.84252,-7.671,-7.574810000000001,0.32653061224489793,0.0,1.0,636.4077421176189,0.08130190830719661,100,0.68,0.7620529649772081,0.61,,-4.781,-4.766,,0.0,0.0
own,EFTU1_ECOLI_2_178_0,100,1.0,1.0,0.46707340064115116,6.610822122326322,-0.5491885,1.0,0.0,1.0,,,,,0.5434782608695652,0.0,1.0,825.7122567314691,0.11309383045251357,100,0.41,0.5117428120623673,0.3,,,,,0.0,0.0
own,CPXB_BACMB_2_464_0,100,1.0,1.0,0.5090817625927739,7.128943962443876,0.9256554000000001,1.0,0.84,0.99,-7.1594999999999995,-7.42861,-7.2645,-7.562710000000001,0.19,0.0,1.0,829.2338182417298,0.0442308558316667,100,1.0,0.8833694909945674,0.73,,-6.203,-6.176,,0.0,0.0
own,MENE_BACSU_2_486_0,100,1.0,1.0,0.5473016339490343,6.732544099608225,-0.34871390000000024,0.97,0.13,0.99,-6.301,-6.7209898989899,-6.594,-7.012888888888891,0.5052631578947369,0.0,1.0,610.1615986437469,0.10740372379986435,100,0.73,0.6567052893363479,0.53,,-7.182,-7.475,,0.0,0.0
own,OLIAC_CANSA_1_101_0,100,1.0,1.0,0.6206732307509204,6.440356575942901,0.4177883,1.0,1.0,1.0,,,,,0.87,0.0,1.0,322.93974636033107,0.07424836296153281,100,0.43,0.6294955697560125,0.21,,,,,0.0,0.0
own,DYRK2_HUMAN_145_550_0,100,1.0,1.0,0.5588468026013063,7.037230894641868,2.0530942,1.0,0.99,0.99,-8.689,-8.74992,-8.9665,-9.061259999999999,0.78,0.0,1.0,352.6454125797592,0.08760039090235655,100,0.31,0.5178600727937286,0.21,,-8.83,-8.824,,0.0,0.0
own,CHOD_BREST_46_552_0,100,1.0,1.0,0.6610516591634576,6.484007065889913,-0.2919026999999999,1.0,0.78,1.0,-6.781,-6.59902,-6.718,-6.579540000000001,0.5656565656565656,0.0,1.0,459.89057125694313,0.04707967093670238,100,0.61,0.7860818543668335,0.39,,-9.593,-9.585,,0.0,0.0
own,GLMU_STRPN_2_459_0,100,1.0,1.0,0.49833814607060134,6.836146683866341,-0.0520528,1.0,0.93,0.95,-3.5495,-3.82112,-4.147,-4.25621,0.15,0.0,1.0,1249.7088990926115,0.04985125323884659,100,1.0,0.9017956044364195,0.797979797979798,,-7.314,-7.322,,0.0,0.0
own,ABL2_HUMAN_274_551_0,100,1.0,1.0,0.5586036214338354,7.262975915855101,1.5132736,1.0,0.98,1.0,-8.5215,-8.694480000000002,-8.839500000000001,-9.038590000000001,0.72,0.0,1.0,543.9348612440233,0.08982609038967829,100,0.23,0.28694708548771486,0.12,,-8.209,-8.216,,0.0,0.0
own,F16P1_HUMAN_1_338_0,100,1.0,1.0,0.4594432530917599,7.058263911794233,-0.023112200000000048,1.0,0.91,0.99,-6.0504999999999995,-6.094850000000001,-6.2635000000000005,-6.301689999999999,0.020618556701030927,0.0,1.0,2319.3209935051436,0.05408670430228451,100,1.0,0.9063359135047019,0.898989898989899,,-7.793,-7.678,,0.0,0.0
own,BAZ2A_HUMAN_1795_1898_0,100,1.0,1.0,0.5700839409746652,7.102474451106583,0.2388311999999999,1.0,0.94,0.95,-4.7295,-4.7487900000000005,-4.938000000000001,-4.92756,0.07,0.0,1.0,1115.360617234545,0.05909997944816589,100,0.87,0.8849644727890765,0.81,,-4.114,-4.138,,0.0,0.0
own,DHAK_ECOLI_1_356_0,100,1.0,1.0,0.45084092794169406,6.563378963559729,-0.5143428,1.0,0.98,1.0,-3.35,-3.33668,-3.479,-3.4289400000000008,0.4444444444444444,0.0,1.0,321.77599317626954,0.07278017130601339,100,0.95,0.871730965908109,0.44,,-2.459,-2.478,,0.0,0.0
own,PTGIS_HUMAN_20_500_0,100,1.0,1.0,0.6659359808295799,6.717467737617324,0.04684770000000012,1.0,0.92,0.99,-4.6675,-4.64316,-4.9795,-4.911849999999999,0.46,0.0,1.0,485.0339990848727,0.024162253276403475,100,0.81,0.7883506207613266,0.69,,-4.367,-4.468,,0.0,0.0
own,NAGZ_VIBCH_1_330_0,100,1.0,1.0,0.5252525893182214,6.640458134477769,-0.8136311999999998,1.0,0.12,0.9,-4.298,-4.296950000000001,-4.807499999999999,-4.82284,0.66,0.0,1.0,564.2612099117108,0.10829680682265051,100,0.59,0.522198740967261,0.49,,-5.324,-5.274,,0.0,0.0
own,MURA_ECOLI_1_419_catalytic_0,100,1.0,1.0,0.5292671976888704,6.333314415254426,-0.9317036000000001,1.0,0.05,0.94,-6.995,-6.8942,-7.088,-7.0311900000000005,0.1958762886597938,0.0,1.0,1167.120965027866,0.09428077444399058,100,0.81,0.75050405480823,0.78,,-6.997,-7.012,,0.0,0.0
own,EXG1_CANAL_41_438_0,100,1.0,1.0,0.48113785401311715,6.140361825837606,-0.6914214999999999,1.0,1.0,0.82,,,,,0.79,0.0,1.0,229.472609929222,0.029657346960585015,100,0.12,0.2588854030066131,0.12,,,,,0.0,0.0
own,BGL07_ORYSJ_25_504_0,100,1.0,1.0,0.2516880343441475,6.962221425323429,-0.4216893000000001,0.97,0.07,0.79,-8.443999999999999,-8.509159999999998,-8.363,-8.588059999999999,0.06060606060606061,0.04,0.99,2273.636472585612,0.05531375306030037,100,1.0,0.85392221003463,0.95,,-10.768,-10.77,,0.0,0.0
own,UBE2T_HUMAN_1_156_0,100,1.0,1.0,0.5913762622284137,7.311354855304838,0.9641387,1.0,1.0,1.0,-4.162,-4.370349999999999,-4.2475000000000005,-4.45962,0.4,0.0,1.0,254.83474828804782,0.06814972137140717,100,0.54,0.7797641493538614,0.41,,-4.231,-4.195,,0.0,0.0
own,IPMK_HUMAN_49_416_0,100,1.0,1.0,0.478653142565504,6.981996751851269,0.12050839999999984,0.99,0.0,0.97,,,,,0.16,0.0,1.0,840.9436050925133,0.11150899433735298,100,0.82,0.5949711915638571,0.5,,,,,0.0,0.0
own,NEP_HUMAN_54_750_0,100,1.0,1.0,0.43147824497653997,7.121232748336037,-0.6025839,1.0,0.44,1.0,-7.784000000000001,-8.01285,-8.0055,-8.19548,0.13,0.04,0.98,1103.5729130403267,0.06081766303232014,100,0.96,0.8165825764337877,0.66,,-8.689,-8.651,,0.0,0.0
own,CDK6_HUMAN_1_312_0__4aua_A_rec,100,1.0,1.0,0.5477864983106154,7.031433600270219,-0.06881899999999992,1.0,0.96,0.98,-6.923500000000001,-7.064349999999998,-7.0135000000000005,-7.007339999999999,0.1919191919191919,0.0,1.0,954.6823640852439,0.05171057015965122,100,0.91,0.8960744426626,0.86,,0.736,-2.224,,0.0,0.0
own,ATS5_HUMAN_262_480_0,100,1.0,1.0,0.4828736090100689,7.11345412465908,-0.4995572,1.0,0.83,1.0,-7.1565,-6.99693,-7.1530000000000005,-7.229860000000001,0.13131313131313133,0.03,0.99,1125.7526904943836,0.046132715195260736,100,0.98,0.8324619167729952,0.89,,-7.591,-7.975,,0.0,0.0
own,NOS2_HUMAN_78_505_0,100,1.0,1.0,0.5318343586480234,6.443809896406578,0.1080623999999999,1.0,1.0,0.98,-4.159,-4.11464,-4.321,-4.26773,0.37,0.0,1.0,359.2702628917076,0.023017339320164074,100,0.77,0.8483716135932939,0.69,,-2.539,-2.606,,0.0,0.0
own,RIBB_VIBCH_2_218_0,100,1.0,1.0,0.4688044874082687,5.387263302175654,-0.08199230000000003,1.0,0.01,0.99,,,,,0.95,0.0,1.0,382.58123347259357,0.13646531762810832,100,0.11,0.28281094680228136,0.01,,,,,0.0,0.0
own,COAA_MYCTU_1_312_0,100,1.0,1.0,0.49868943677099603,6.866039622250359,0.22114170000000002,0.98,0.0,0.99,-6.42,-6.371709999999999,-7.089,-7.105400000000002,0.43,0.0,1.0,786.4322140545254,0.09989447388113963,100,0.65,0.5174217637871753,0.35,,-7.296,-7.362,,0.0,0.0
own,Y635_MYCTU_1_158_0,100,1.0,1.0,0.5402891213298123,7.066811609574785,0.433246,1.0,0.95,0.99,-8.0745,-8.19909,-8.056000000000001,-8.08066,0.18556701030927836,0.0,1.0,1153.9451475257265,0.04941231487382167,100,1.0,0.8970889576574544,0.86,,-8.665,-8.632,,0.0,0.0
own,DPP2_HUMAN_27_492_0,100,1.0,1.0,0.5748855968439865,7.020938287360655,0.13023289999999998,1.0,0.99,0.98,-6.128,-6.19258,-6.1825,-6.2313,0.42424242424242425,0.0,1.0,421.4053765632717,0.04003939106498656,100,0.92,0.8956144023764829,0.75,,-4.81,-4.809,,0.0,0.0
own,BACE2_HUMAN_76_460_0,100,1.0,1.0,0.3573180141746883,6.8983250944350765,0.5065123000000002,1.0,0.48,0.96,,,,,0.36363636363636365,0.0,1.0,863.4192923797505,0.046081572522410734,100,0.88,0.7701604485759631,0.84,,,,,0.0,0.0
own,QPCT_HUMAN_33_361_0,100,1.0,1.0,0.4656116985436459,6.660479427080498,-1.0794617000000002,1.0,1.0,0.99,-4.0685,-4.222519999999999,-4.4384999999999994,-4.56555,0.69,0.0,1.0,182.64780331184141,0.026010174549195377,100,0.28,0.7211380060039596,0.13,,-5.434,-5.419,,0.0,0.0
own,NOS1_HUMAN_302_723_0__3tym_A_rec,100,1.0,1.0,0.48737646966587833,7.037098576918932,0.7026600000000001,1.0,0.65,0.96,-4.9085,-4.975350000000001,-4.936,-4.978409999999999,0.19,0.0,1.0,975.6456439225135,0.023930811006482217,100,0.95,0.8473151219680317,0.74,,-6.362,-6.564,,0.0,0.0
own,NOS1_HUMAN_302_723_0__4d7o_A_rec,100,1.0,1.0,0.45530589797535576,6.93030464094381,-0.34076379999999995,1.0,0.48,0.93,-5.0685,-5.235989999999999,-5.1965,-5.264610000000001,0.16161616161616163,0.0,1.0,1346.3702176663064,0.021847295788020093,100,1.0,0.8852992437660265,0.97,,-5.881,-6.164,,0.0,0.0
own,PA2B8_DABRR_1_121_0,100,1.0,1.0,0.49690445611095674,6.807319943911282,-0.14684580000000003,1.0,0.49,0.97,-2.5975,-2.6254000000000004,-2.9475,-2.9767999999999994,0.15,0.0,1.0,1202.3943493933734,0.041903287709290735,100,0.99,0.8890162136566406,0.84,,-3.9,-3.872,,0.0,0.0
own,NR1H4_HUMAN_258_486_0,100,1.0,1.0,0.3460044803237507,7.35895464582997,0.4433108999999999,1.0,0.97,1.0,,,,,0.0,0.0,1.0,983.7761218816233,0.12188631831532103,100,0.52,0.4700371805723754,0.39,,,,,0.0,0.0
own,ROCO4_DICDI_1009_1292_0,100,1.0,1.0,0.38127153426615573,7.244979274804743,0.46570090000000003,1.0,0.0,0.96,,,,,0.07,0.0,1.0,1205.9350897477768,0.10991371382390992,100,0.92,0.6258126886438835,0.52,,,,,0.0,0.0
own,PLCD1_RAT_134_756_0,100,1.0,1.0,0.6159522600366168,5.360017214143295,0.4497869000000001,1.0,0.0,0.71,-4.5455000000000005,-4.52097,-5.9350000000000005,-5.883420000000001,0.65,0.0,1.0,497.1888861976953,0.1220444551872863,100,0.2,0.3322266513627118,0.15,,-5.501,-5.586,,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,1.0,0.5547345277724463,7.062890932697119,-0.08370300000000017,1.0,0.99,1.0,,,,,0.35,0.0,1.0,566.7244123955783,0.08518647667860403,100,0.82,0.7808941951409334,0.75,,,,,0.0,0.0
own,HDHA_ECOLI_1_255_0,100,1.0,1.0,0.4860991208954318,6.899765614672329,-0.9860082999999997,1.0,0.53,0.98,-7.3325,-7.46997,-7.1795,-7.367650000000001,0.11458333333333333,0.0,1.0,1481.157401292539,0.06017424860660689,100,1.0,0.8910538132146579,0.898989898989899,,-9.723,-9.795,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.5547927254970756,6.133189566745005,-0.059051400000000115,1.0,0.89,0.9,-4.702,-4.637840000000001,-5.3215,-5.31746,0.73,0.0,1.0,468.956882830159,0.1236039424960007,100,0.38,0.4174874765505592,0.33,,-5.215,-5.254,,0.0,0.0
own,DPO4_SULSO_1_347_0,100,1.0,1.0,0.4946242333028551,6.707344143205026,-0.6437960000000003,1.0,0.44,0.96,-2.2885,-2.3426000000000005,-3.1029999999999998,-3.1009599999999993,0.08080808080808081,0.0,1.0,1185.9480575899483,0.07182069100253546,100,1.0,0.8621992707337858,0.83,,-3.699,-3.625,,0.0,0.0
own,BTRN_BACCI_2_250_0,100,1.0,1.0,0.5264830599770095,6.81242813683667,-1.1918150000000003,1.0,0.06,0.97,-8.298,-8.556389999999999,-8.603,-8.699049999999998,0.3434343434343434,0.0,1.0,833.875135288148,0.08989112123121515,100,0.74,0.5778807681282823,0.36,,-8.326,-8.494,,0.0,0.0
own,TRAR_RHIRD_1_234_0,100,1.0,1.0,0.5262036884403484,7.189069661639277,0.3599159,1.0,0.97,1.0,-10.5455,-10.50288,-10.166,-10.16755,0.06060606060606061,0.05,0.99,1790.5149061524014,0.06021859417018304,100,1.0,0.898666891784824,0.93,,-7.622,-7.597,,0.0,0.0
own,CD38_HUMAN_44_300_0,100,1.0,1.0,0.40284372644914085,6.7457082802863315,-0.24043260000000008,0.99,0.01,0.87,-7.7645,-7.70447,-7.8845,-7.89753,0.11,0.0,1.0,951.3616476696777,0.05517792680484437,100,0.68,0.6559700731886658,0.44,,-9.943,-9.841,,0.0,0.0
own,KS6A3_HUMAN_41_357_0,100,1.0,1.0,0.46437922874322224,7.135038880631291,0.4550098999999998,1.0,0.0,0.95,-9.650500000000001,-9.928889999999997,-9.751999999999999,-9.94339,0.24,0.0,1.0,944.1778993837357,0.12341582865467401,100,0.55,0.37868242630502835,0.17,,-8.532,-8.596,,0.0,0.0
own,IMA1_HUMAN_68_497_0,100,1.0,1.0,0.4173993113980808,6.489356313611447,-0.7872931,1.0,0.68,0.9,,,,,0.09,0.0,1.0,1058.9380180262895,0.01801869165043187,100,1.0,0.8854477131487584,0.76,,,,,0.0,0.0
own,AK1BA_HUMAN_1_316_0,100,1.0,1.0,0.5265927850173032,7.095737863523999,0.5000896000000001,1.0,1.0,0.68,,,,,0.7142857142857143,0.0,1.0,317.59304528765813,0.07053569825848932,100,0.37,0.4571949592167476,0.36,,,,,0.0,0.0
own,CAT_ECOLX_1_219_0,100,1.0,1.0,0.546249580821093,6.117030712441714,1.0133208999999999,1.0,1.0,1.0,-6.09,-6.15789,-6.3315,-6.35668,0.23,0.0,1.0,537.0841687066613,0.1572553457482465,100,0.24,0.28628000435850554,0.12,,-6.342,-6.328,,0.0,0.0
