model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,HDAC8_HUMAN_1_377_0,100,1.0,1.0,0.41608052823488045,7.186034976915696,-0.03372850000000009,1.0,0.92,0.96,,,,,0.02,0.0,1.0,1656.6138949085375,0.02590839899743279,100,1.0,0.8918046523311188,0.66,,,,,0.0,0.0
own,PA21B_PIG_23_146_0,100,1.0,1.0,0.5512764260500177,7.1134640004557275,0.8092358999999999,1.0,0.81,1.0,,,,,0.29,0.0,1.0,766.0624682000514,0.046185716729002756,100,0.98,0.8088086905558082,0.71,,,,,0.0,0.0
own,P2Y12_HUMAN_1_342_0,100,1.0,1.0,0.4135712821775379,6.9302146730982725,-0.8699193999999999,1.0,0.63,0.96,-5.913,-5.75376,-5.896,-5.789299999999998,0.16161616161616163,0.04,0.96,926.3683006472268,0.046183836106164576,100,1.0,0.8871099824596361,0.76,,-10.428,-10.513,,0.0,0.0
own,DIDH_RAT_1_319_0,100,1.0,1.0,0.5636758804834293,6.783473516957554,0.15499259999999995,1.0,0.86,0.97,-5.535,-5.616910000000001,-5.851,-6.059290000000001,0.28,0.0,1.0,528.1045210232417,0.05396704539097499,100,0.93,0.8891051182442932,0.88,,-8.816,-8.838,,0.0,0.0
own,GSTP1_HUMAN_2_210_0,100,1.0,1.0,0.5812975981841837,6.747650417828711,0.015753199999999856,1.0,0.7,0.8,-5.7875,-5.75737,-5.672499999999999,-5.752439999999999,0.69,0.0,1.0,411.46771180543425,0.08544732984803634,100,0.41,0.6265680509949751,0.24,,-7.102,-7.094,,0.0,0.0
own,BSD_ASPTE_1_130_0,100,1.0,1.0,0.459025775624407,6.810001240077088,-1.2481294,1.0,0.09,0.97,,,,,0.13186813186813187,0.67,0.66,1545.3378917900116,0.0719888858335899,100,0.99,0.8075097421081534,0.72,,,,,0.0,0.0
own,PLCD1_RAT_134_756_0,100,1.0,1.0,0.5804170675473096,5.771110980118144,0.5634126999999998,1.0,0.0,0.9,-4.787000000000001,-4.69211,-5.412,-5.2439599999999995,0.61,0.0,1.0,481.57316286946286,0.12316432992901662,100,0.65,0.7040103293939162,0.35,,-5.501,-5.586,,0.0,0.0
own,BGAT_HUMAN_63_353_0,100,1.0,1.0,0.3734388608825763,6.5576680014491515,-0.7017994999999999,1.0,0.55,0.88,,,,,0.09,0.0,1.0,1109.8492732925558,0.08058756715283405,100,1.0,0.851599395639335,0.61,,,,,0.0,0.0
own,UBE2T_HUMAN_1_156_0,100,1.0,1.0,0.5215527348238403,7.117215021436135,0.44450459999999997,1.0,1.0,0.83,-4.035,-4.022290000000001,-4.1155,-4.1220799999999995,0.87,0.0,1.0,194.5931254857179,0.051247243741756175,100,0.39,0.7361657733419916,0.29,,-4.231,-4.195,,0.0,0.0
own,PYRD_TRYCC_2_314_catalytic_0__3w83_B_rec,100,1.0,1.0,0.47045396186299165,6.037462932055276,-0.5142752,1.0,1.0,0.99,-3.1905,-3.0970299999999997,-3.758,-3.6328300000000002,0.69,0.0,1.0,231.85396806967492,0.09242233592650333,100,0.91,0.846266987521221,0.26,,-2.969,-3.129,,0.0,0.0
