model,n_targets,validity,connected,pb_valid_rate,clash_free_rate,qed_mean,sa_mean,lipinski_frac,vina_score_mean,vina_min_mean,vina_dock_mean,div_uniqueness,div_scaffold_diversity,tanimoto_ref_mean,hit_rate,hit_scaffold_unique_rate
targetdiff,50,0.9987625091826798,1.0,0.5267205834558527,0.6177581839624224,0.34264860731635416,5.100915396130145,0.7981875381033454,6.3382552732795645,-2.2393167858730476,-7.751923600772161,0.999479541734861,0.8986065483056868,0.0901942732314461,0.06343448799396093,0.057994728080143526
