target_id,vina_dock,vina_score,pb_valid,connected,qed,sa,hac,n_arom_rings,strain,clashfree,hit
NQO1_HUMAN_2_274_0__1gg5_A_rec,-8.799908163265306,-4.802622448979592,0.3673469387755102,1.0,0.5531168602768844,5.027100217027326,23.316326530612244,0.5204081632653061,505.21993527478367,0.8061224489795918,0.07142857142857142
NR1H4_HUMAN_258_486_0,,,0.4489795918367347,1.0,0.44345142559770023,4.726988704273649,29.285714285714285,0.8673469387755102,576.8018575957625,0.673469387755102,0.0
ODBB_THET8_1_324_0,-8.235123711340206,-4.046515463917526,0.4536082474226804,1.0,0.3778963096082221,4.733977292799185,25.587628865979383,0.5051546391752577,535.9582636727105,0.32989690721649484,0.010309278350515464
OLIAC_CANSA_1_101_0,,,0.5151515151515151,1.0,0.5620385173821302,4.613091422050333,21.282828282828284,0.4444444444444444,433.00249859270644,0.30303030303030304,0.0
P2Y12_HUMAN_1_342_0,-8.071989690721649,-5.084567010309278,0.4536082474226804,1.0,0.4270781233040585,4.745443664216975,27.09278350515464,0.6494845360824743,499.1894842651501,0.5876288659793815,0.0
PA21B_PIG_23_146_0,,,0.55,1.0,0.5844986599310805,5.001491018056741,22.41,0.17,496.8924996886999,0.95,0.0
PA2B8_DABRR_1_121_0,-3.9856444444444445,21.456477777777778,0.6847826086956522,1.0,0.49554442085152267,3.472292922287651,9.103092783505154,0.24742268041237114,161.19860263917613,0.5360824742268041,0.0
PAC_ECOLX_27_846_0,-7.024729166666667,-0.23692708333333332,0.46875,1.0,0.6042837634059525,4.351667804746319,20.041666666666668,0.59375,313.66859866133757,0.53125,0.09375
PAK4_HUMAN_291_591_ATP_0,-6.657797872340425,-5.076946808510638,0.648936170212766,1.0,0.5955266823614587,4.263336834849458,17.925531914893618,0.6595744680851063,223.81817627213843,0.9361702127659575,0.0425531914893617
PHKG1_RABIT_6_296_ATPsite_0,-8.868113402061855,-7.666835051546392,0.6391752577319587,1.0,0.5139848041715261,4.927340080675695,25.371134020618555,0.9278350515463918,395.889788445824,0.9690721649484536,0.12371134020618557
PHP_SULSO_1_314_0,,,0.5876288659793815,1.0,0.5310793469259545,4.273350865683249,24.371134020618555,0.7628865979381443,396.97212325761024,0.5360824742268041,0.0
PLCD1_RAT_134_756_0,-6.426060606060606,-4.051868686868687,0.5656565656565656,1.0,0.40512940232450073,4.580930703634193,18.666666666666668,0.04040404040404041,283.31286269179503,0.6363636363636364,0.04040404040404041
PNTM_STRAE_2_398_0,,,0.46938775510204084,1.0,0.5599643816651275,4.608298015998426,20.581632653061224,0.2653061224489796,361.23179785825727,0.7653061224489796,0.0
POL_FOAMV_861_1060_0,,,0.6530612244897959,1.0,0.4431525948730356,3.952058434050402,12.010204081632653,0.1836734693877551,142.4888489887035,0.061224489795918366,0.0
PPIA_HUMAN_1_165_0,-6.882428571428571,-0.3004646464646464,0.6060606060606061,1.0,0.44773118500344067,4.007777180668926,21.525252525252526,0.46464646464646464,281.587986016664,0.6868686868686869,0.2222222222222222
PTGIS_HUMAN_20_500_0,-6.954326530612245,-4.336357142857143,0.5204081632653061,1.0,0.5427232850107656,4.453432878893684,20.93877551020408,0.3469387755102041,375.80796359726986,0.9489795918367347,0.12244897959183673
PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,-6.827775510204082,-1.8878877551020408,0.5408163265306123,1.0,0.4184296668366195,4.53204111446322,15.63265306122449,0.02040816326530612,320.59174830375036,0.7653061224489796,0.17346938775510204
PYRD_TRYCC_2_314_catalytic_0__3w83_B_rec,-6.490329896907217,-4.151226804123711,0.6391752577319587,1.0,0.42591235488424944,4.135775671712223,14.896907216494846,0.09278350515463918,223.83361617083608,0.9896907216494846,0.29896907216494845
