target_id,vina_dock,vina_score,pb_valid,connected,qed,sa,hac,n_arom_rings,strain,clashfree,hit
NQO1_HUMAN_2_274_0__1dxo_C_rec,-4.532,-0.87086,0.24242424242424243,0.5959595959595959,0.3505513416002317,5.437696916338438,11.969696969696969,0.0,896.2496077435546,0.89,0.0
NQO1_HUMAN_2_274_0__1gg5_A_rec,-7.679740000000001,-1.3796000000000002,0.0851063829787234,0.7291666666666666,0.4686093909882478,6.275292296853583,18.604166666666668,0.09375,1537.1907638196067,0.5,0.01
NR1H4_HUMAN_258_486_0,,,0.15217391304347827,0.7553191489361702,0.323111370080472,6.430743178072973,29.670212765957448,0.723404255319149,1744.478115483486,0.69,0.0
ODBB_THET8_1_324_0,-9.10836,-6.27677,0.3673469387755102,0.7346938775510204,0.23473511391017376,6.697314155633911,22.489795918367346,0.14285714285714285,686.8814774217252,0.06,0.0
OLIAC_CANSA_1_101_0,,,0.6122448979591837,0.66,0.4441114015122036,4.006605512046938,14.81,0.0,696.3053535225657,0.5,0.0
P2Y12_HUMAN_1_342_0,-6.56126,0.0024199999999999643,0.2604166666666667,0.5729166666666666,0.3349664401166022,6.097698476171321,14.666666666666666,0.09375,1304.015265265416,0.09,0.0
PA21B_PIG_23_146_0,,,0.57,0.83,0.48045409705856207,6.714084700693303,23.07,0.01,670.7863866008131,0.88,0.0
PA2B8_DABRR_1_121_0,-4.5612,-1.03964,0.18,0.61,0.43749957610745377,5.884176017627667,13.14,0.02,984.9596305295313,0.81,0.0
PAC_ECOLX_27_846_0,-5.51136,-3.2400700000000002,0.18556701030927836,0.63,0.4984827924635472,5.749328532169711,11.6,0.03,1594.5249528789018,0.57,0.0
PAK4_HUMAN_291_591_ATP_0,-7.235119999999999,-6.435359999999999,0.78,0.9,0.5706839110570376,4.190379325388957,19.65,0.0,723.6311650121288,1.0,0.19
PHKG1_RABIT_6_296_ATPsite_0,-7.661079999999999,-5.43612,0.574468085106383,0.7659574468085106,0.412557770438161,6.801866059189686,20.117021276595743,0.9893617021276596,267.9254438111256,0.95,0.0
