model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
diffsbdd,BGL07_ORYSJ_25_504_0,98,1.0,1.0,0.3211530568444323,4.988145001349573,0.5885311224489818,0.7755102040816326,0.4795918367346938,0.979591836734694,-6.681,-5.981112244897959,-7.525,-7.415173469387754,-9.0335,-8.742887755102043,0.3877551020408163,0.4591836734693877,0.8571428571428571,566.9750380516462,0.0700112857785314,98,1.0,0.9018613069304234,0.826530612244898,,-10.768,-10.77,-10.805,0.010204081632653,0.010204081632653
diffsbdd,BSD_ASPTE_1_130_0,93,1.0,1.0,0.5314707966065049,4.756862681746432,0.9851589247311836,0.967741935483871,0.8172043010752689,0.989247311827957,,,,,,,0.5053763440860215,2.4516129032258065,0.4086021505376344,423.1611592871354,0.119878830752048,93,1.0,0.9042595822926645,0.956989247311828,,,,,0.0,0.0
diffsbdd,BTRN_BACCI_2_250_0,95,1.0,1.0,0.3872053293380219,5.163657661970743,1.1246866315789488,0.8526315789473684,0.6105263157894737,0.968421052631579,-7.124,-7.210284210526317,-7.724,-8.019873684210525,-9.055,-9.034789473684212,0.4526315789473684,0.0842105263157894,0.9157894736842104,810.0078302474286,0.1083492784386437,95,1.0,0.902753988149767,0.9263157894736842,,-8.326,-8.494,-8.763,0.031578947368421,0.031578947368421
diffsbdd,CAT_ECOLX_1_219_0,96,1.0,1.0,0.5393921316972365,5.172685989273886,1.964497500000001,0.96875,0.9270833333333334,0.9791666666666666,-7.7705,-7.536572916666667,-7.9215,-8.062552083333333,-8.849,-8.8505625,0.3958333333333333,0.0416666666666666,0.9583333333333334,618.7639144063323,0.0829465761525366,96,1.0,0.8956161581153687,0.9791666666666666,,-6.342,-6.328,-7.974,0.1666666666666666,0.1666666666666666
diffsbdd,CCPR_YEAST_69_361_0,100,1.0,1.0,0.514659325857219,4.203628519814097,0.6986238000000005,0.97,0.9,0.97,-4.668,-5.109369999999999,-5.4285,-5.98136,-7.1025,-7.26429,0.7,0.18,0.9,237.13758703032303,0.048676612511067,100,1.0,0.9148406978120892,0.83,,-4.53,-4.526,-5.915,0.3,0.29
diffsbdd,CD38_HUMAN_44_300_0,99,1.0,1.0,0.4346345252846382,4.932001006516366,0.8310607070707083,0.8484848484848485,0.5858585858585859,1.0,-6.556,-6.31590909090909,-7.223,-7.195444444444445,-8.402,-8.469060606060607,0.3636363636363636,0.2222222222222222,0.8383838383838383,490.4803191893242,0.0844230650984931,99,1.0,0.9024133218771584,0.9292929292929292,,-9.943,-9.841,-10.071,0.0202020202020202,0.0202020202020202
diffsbdd,CDK6_HUMAN_1_312_0__2f2c_B_rec,97,1.0,1.0,0.5756344108653233,4.234021155370822,1.260424123711341,0.9896907216494846,0.9175257731958762,0.9690721649484536,-5.874,-5.729649484536082,-6.646,-6.4919072164948455,-7.576,-7.437896907216495,0.6494845360824743,0.2371134020618556,0.8556701030927835,290.3099607658595,0.0671331328871927,97,1.0,0.916265659274209,0.9072164948453608,,-7.547,-7.523,-8.789,0.0721649484536082,0.0721649484536082
diffsbdd,CDK6_HUMAN_1_312_0__4aua_A_rec,98,1.0,1.0,0.5833330316359074,4.049399418400474,1.4915571428571432,1.0,0.9693877551020408,0.9693877551020408,-5.7095,-5.50184693877551,-6.314500000000001,-6.346571428571427,-7.262,-7.313489795918367,0.7653061224489796,0.2346938775510204,0.8571428571428571,158.3405139212071,0.0936828797191617,98,1.0,0.9216624867738384,0.8775510204081632,,0.736,-2.224,-7.697,0.1938775510204081,0.1938775510204081
diffsbdd,CHIA_SERMA_19_563_0,99,1.0,1.0,0.5120932379490561,4.604077397579017,0.515936464646465,1.0,0.98989898989899,1.0,,,,,,,0.4545454545454545,4.8686868686868685,0.4747474747474747,338.0879453564186,0.0550440322030769,99,0.98989898989899,0.9199059332823694,0.8383838383838383,,,,,0.0,0.0
diffsbdd,CHIB1_ASPFM_39_433_0,95,1.0,1.0,0.4991756573351751,4.809193993071927,0.4051318947368433,0.9789473684210528,0.8842105263157894,0.968421052631579,,,,,,,0.4210526315789473,4.105263157894737,0.2421052631578947,368.4049918555103,0.0587572389397988,95,1.0,0.9069480568666148,0.9473684210526316,,,,,0.0,0.0
