model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,IPMK_HUMAN_49_416_0,100,1.0,1.0,0.478653142565504,6.981996751851269,0.12050839999999984,0.99,0.0,0.97,,,,,,,0.23,0.44,0.66,768.9238114999919,0.11150899433735298,100,0.8,0.5949711915638571,0.5,,,,,0.0,0.0
own,BACE2_HUMAN_76_460_0,100,1.0,1.0,0.379815879122612,6.967978478648242,0.37955670000000014,1.0,0.52,0.96,,,,,,,0.4,0.41,0.76,861.7398768657072,0.0452900255589222,100,0.92,0.8072704222832113,0.85,,,,,0.0,0.0
own,NOS1_HUMAN_302_723_0__4d7o_A_rec,100,1.0,1.0,0.45530589797535576,6.93030464094381,-0.34076379999999995,1.0,0.48,0.93,1.6785,6.61459,-4.763999999999999,-4.630730000000001,-8.6935,-8.67995,0.17,3.62,0.34,1225.9333551295417,0.021847295788020093,100,1.0,0.8852992437660265,0.97,,-5.881,-6.164,-10.757,0.0,0.0
own,PA2B8_DABRR_1_121_0,100,1.0,1.0,0.5235604065543331,6.8775199751826355,0.09949769999999997,1.0,0.66,0.97,-1.041,-0.60783,-2.5469999999999997,-2.43092,-5.682,-5.700849999999999,0.19,0.48,0.74,819.9352656712907,0.042505255707789444,100,0.97,0.8977270925700301,0.77,,-3.9,-3.872,-5.913,0.0,0.0
own,ROCO4_DICDI_1009_1292_0,100,1.0,1.0,0.38127153426615573,7.244979274804743,0.46570090000000003,1.0,0.0,0.96,,,,,,,0.09,0.11,0.89,1103.4256067278266,0.10991371382390992,100,0.92,0.6258126886438835,0.52,,,,,0.0,0.0
own,HDHA_ECOLI_1_255_0,100,1.0,1.0,0.5183671679413709,6.849616046736416,-0.6761111999999997,1.0,0.67,0.98,3.6995,9.888440000000001,-5.4415,-4.32292,-7.7375,-7.775710000000001,0.27,6.03,0.11,860.6989661337702,0.05940324507328572,100,0.92,0.8837422020938548,0.82,,-9.723,-9.795,-10.573,0.0,0.0
own,DPO4_SULSO_1_347_0,100,1.0,1.0,0.45726260903795063,6.599083611993649,-0.7085949,1.0,0.63,0.93,-1.024,1.4688799999999997,-2.3529999999999998,-2.4471999999999996,-5.284000000000001,-5.295720000000001,0.06,1.17,0.73,1063.6835721794546,0.06617142839957492,100,1.0,0.8872955118847345,0.74,,-3.699,-3.625,-4.94,0.0,0.0
own,TRAR_RHIRD_1_234_0,100,1.0,1.0,0.5141049510944815,7.107225247616497,0.19289690000000004,1.0,0.98,0.98,-6.391500000000001,-5.587280000000001,-7.625500000000001,-7.172899999999999,-8.808499999999999,-8.888570000000001,0.17,0.44,0.86,967.7183411514527,0.06205829087178241,100,1.0,0.896219334518665,0.91,,-7.622,-7.597,-8.125,0.0,0.0
own,AK1BA_HUMAN_1_316_0,100,1.0,1.0,0.5265927850173032,7.095737863523999,0.5000896000000001,1.0,1.0,0.68,,,,,,,0.49,0.22,0.94,292.3236643241671,0.07053569825848932,100,0.37,0.4571949592167476,0.36,,,,,0.0,0.0
own,PPIA_HUMAN_1_165_0,100,1.0,1.0,0.5380586462471092,6.8874002412020285,-0.38442949999999976,1.0,0.98,1.0,-5.0675,-4.95163,-5.586,-5.508230000000001,-6.2285,-6.300469999999999,0.76,0.03,0.97,324.0225277979629,0.07648401868991167,100,0.28,0.43140213465767063,0.18,,-5.686,-5.88,-6.069,0.0,0.0
