model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,MCCF_ECOLX_1_344_0,100,1.0,0.71,0.31129661863166386,6.22833819477411,-2.1830129999999968,0.69,0.43,0.96,,,,,,,0.14,1.95,0.37,1497.7740238621373,0.07466192445682139,100,1.0,0.9177516227371774,0.86,,,,,0.0,0.0
own,MENE_BACSU_2_486_0,100,0.95,0.8631578947368421,0.28403728747043766,6.406217900082522,-3.1114292631578895,0.43157894736842106,0.24210526315789474,0.9894736842105263,-3.604,-3.3012020202020196,-5.681,-5.395727272727272,-8.678,-8.224838383838383,0.5319148936170213,1.02,0.54,971.4397676063021,0.14226169897113683,95,0.9789473684210527,0.7974985845278816,0.5157894736842106,,-7.182,-7.475,-8.656,0.0,0.0
own,MURA_ECOLI_1_419_catalytic_0,100,0.98,0.6632653061224489,0.2942107797399035,5.86101355280909,-3.354789489795915,0.6428571428571429,0.2755102040816326,0.9693877551020408,-1.492,-0.8356999999999999,-4.365,-4.457960000000001,-6.879,-7.123459999999999,0.32653061224489793,1.51,0.25,1056.4191103513613,0.11614721338521015,98,0.9897959183673469,0.8919470973145895,0.6938775510204082,,-6.997,-7.012,-9.12,0.0,0.0
own,NAGZ_VIBCH_1_330_0,100,1.0,0.5,0.22866312762664545,4.908981731543975,-2.212380999999995,0.98,0.17,1.0,-2.551,-1.8239999999999998,-4.3774999999999995,-4.08881,-6.127000000000001,-6.20812,0.6224489795918368,0.65,0.68,1014.853992008251,0.08664014446917406,100,0.75,0.5851459970407736,0.31,,-5.324,-5.274,-6.995,0.0,0.0
own,NEP_HUMAN_54_750_0,100,0.96,0.6145833333333334,0.3518454920407483,5.117994438779587,-0.2568598958333324,0.96875,0.71875,1.0,-3.6515,-3.5785199999999997,-5.3825,-5.218420000000002,-6.941,-6.887089999999998,0.4270833333333333,1.22,0.38,1203.2973894580246,0.06123523547749755,96,1.0,0.9071898203566335,0.6875,,-8.689,-8.651,-9.133,0.0,0.0
own,NOS1_HUMAN_302_723_0__3tym_A_rec,100,0.91,0.7692307692307693,0.41166680196335936,6.398370334796307,0.18315659340659454,0.945054945054945,0.7582417582417582,0.989010989010989,0.398,4.201050505050506,-3.51,-3.447070707070707,-7.065,-7.064959595959596,0.14444444444444443,4.16,0.2,1875.4200283541659,0.027712932922361776,91,1.0,0.9320851810391615,0.8131868131868132,,-6.362,-6.564,-10.475,0.0,0.0
own,NOS1_HUMAN_302_723_0__4d7o_A_rec,100,0.96,0.7708333333333334,0.4133671767631861,6.213463652335743,-0.2824304166666649,0.8958333333333334,0.7291666666666666,0.9791666666666666,0.214,6.892656565656565,-3.7,-3.7152727272727275,-7.18,-7.263161616161616,0.16666666666666666,6.8,0.18,1416.4846778091214,0.023826963905446974,96,1.0,0.9300808946700254,0.8125,,-5.881,-6.164,-10.757,0.0,0.0
own,NOS2_HUMAN_78_505_0,100,0.99,0.9090909090909091,0.4151423079531505,4.42199067409294,-0.7786765656565656,1.0,1.0,1.0,-1.891,-1.69654,-3.3810000000000002,-3.4766400000000006,-6.51,-6.4536099999999985,0.6565656565656566,0.34,0.82,531.3667553952341,0.05505762715926645,99,0.9393939393939394,0.8662215865393919,0.40404040404040403,,-2.539,-2.606,-3.801,0.25,0.09
own,NOS3_HUMAN_65_480_0__1rs9_A_rec,100,0.97,0.9175257731958762,0.44908634721316504,4.204062714670812,-0.5194689690721646,1.0,1.0,1.0,-1.9289999999999998,-1.83431,-3.2655000000000003,-3.2210900000000002,-5.442,-5.2693900000000005,0.5684210526315789,0.13,0.87,455.2084383724762,0.0871948364561169,97,0.9690721649484536,0.8889856917102393,0.35051546391752575,,-3.024,-3.087,-3.746,0.27,0.09
own,NOS3_HUMAN_65_480_0__4kcq_A_rec,100,0.94,0.8085106382978723,0.39087483897980224,6.3289380331165646,0.9343874468085119,0.9361702127659575,0.7340425531914894,1.0,-1.7515,-0.5889699999999999,-3.8565,-3.8910399999999994,-7.4975000000000005,-7.457090000000002,0.1595744680851064,2.13,0.45,1589.3228184701602,0.050003427723657935,94,1.0,0.9355471322304337,0.8817204301075269,,-5.3,-5.43,-8.676,0.0,0.0
